[89, 3, 20, 65, 66, 78, 70, 87, 67, 4, 75, 71, 61, 63, 77, 31, 47, 39, 66, 29, 52, 60, 66, 26, 82, 43, 36, 32, 49, 27, 99, 25, 8, 42, 18, 37, 76, 63, 79, 80, 41, 4, 60, 56, 14, 3, 53, 74, 16, 52, 91, 83, 50, 52, 31, 80, 26, 52, 62, 100, 23, 59, 16, 97, 88, 74, 23, 38, 96, 65, 84, 48, 60, 28, 4, 89, 51, 16, 47, 17, 82, 36, 64, 69, 40, 47, 34, 54, 88, 24, 44, 5, 95, 33, 28, 16, 63, 4, 96, 17, 8, 35, 38, 7, 17, 32, 73, 14, 51, 91, 54, 62, 4, 13, 5, 55, 76, 79, 6, 19, 100, 16, 29, 98, 2, 59, 5, 12, 13, 68, 7, 62, 100, 15, 34, 86, 16, 39, 55, 64, 7, 55, 84, 25, 61, 42, 29, 28, 51, 73]
[79, 70, 87, 59, 51, 81, 57, 52, 41, 80, 67, 88, 53, 70, 6, 54, 70, 34, 13, 40, 26, 99, 70, 39, 61, 83, 33, 37, 20, 7, 97, 8, 13, 8, 36, 48, 55, 53, 43, 19, 3, 67, 82, 64, 95, 77, 97, 26, 43, 32, 42, 88, 97, 97, 17, 19, 64, 40, 68, 65, 9, 72, 48, 24, 30, 38, 3, 36, 86, 2, 72, 12, 66, 81, 33, 4, 35, 66, 40, 62, 12, 94, 18, 1, 66, 86, 78, 37, 4, 34, 49, 78, 4, 79, 35, 35, 39, 96, 16, 56, 76, 95, 46, 32, 14, 14, 72, 44, 56, 40, 11, 41, 60, 35, 24, 74, 16, 5, 51, 7, 37, 54, 25, 75, 22, 28, 14, 39, 25, 99, 85, 80, 99, 32, 26, 99, 89, 99, 94, 32, 59, 98, 49, 81, 40, 8, 77, 95, 34, 94]
[100, 97, 21, 20, 65, 50, 65, 87, 56, 18, 11, 83, 89, 51, 43, 38, 83, 25, 32, 45, 82, 7, 22, 39, 60, 87, 34, 25, 76, 33, 40, 65, 11, 58, 9, 36, 89, 16, 37, 80, 64, 84, 73, 51, 92, 30, 83, 40, 9, 28, 38, 22, 51, 43, 83, 58, 98, 62, 63, 62, 54, 58, 6, 64, 57, 46, 18, 77, 35, 33, 24, 81, 70, 48, 16, 98, 9, 16, 4, 71, 94, 66, 40, 6, 14, 81, 2, 11, 88, 40, 24, 23, 78, 15, 55, 85, 72, 44, 75, 72, 73, 24, 95, 12, 38, 100, 81, 2, 23, 74, 52, 93, 98, 55, 78, 66, 82, 31, 85, 22, 67, 93, 31, 98, 3, 71, 12, 81, 73, 23, 70, 76, 81, 98, 49, 71, 68, 89, 15, 87, 15, 78, 94, 100, 51, 51, 96, 75, 73, 79]
[27, 14, 1, 16, 72, 56, 32, 20, 92, 49, 36, 11, 91, 6, 54, 8, 12, 92, 50, 83, 31, 98, 98, 99, 36, 1, 34, 39, 65, 77, 47, 95, 39, 54, 11, 74, 84, 81, 78, 12, 30, 59, 47, 18, 27, 66, 16, 53, 24, 1, 47, 33, 94, 5, 12, 45, 99, 71, 46, 92, 7, 78, 11, 49, 37, 12, 49, 79, 66, 61, 35, 76, 91, 13, 74, 90, 67, 66, 6, 62, 31, 66, 9, 68, 97, 75, 92, 64, 53, 55, 24, 50, 6, 5, 96, 44, 32, 91, 35, 96, 82, 3, 82, 50, 69, 33, 79, 61, 40, 40, 82, 19, 92, 19, 15, 54, 50, 36, 87, 73, 45, 17, 76, 93, 21, 93, 19, 37, 84, 93, 72, 38, 24, 87, 13, 29, 9, 59, 61, 96, 4, 96, 58, 85, 71, 47, 42, 19, 31, 10]
[62, 53, 69, 11, 96, 9, 5, 88, 71, 69, 17, 62, 93, 86, 21, 16, 83, 9, 28, 76, 60, 67, 70, 35, 20, 49, 97, 31, 15, 16, 89, 85, 75, 87, 34, 31, 44, 74, 60, 14, 69, 48, 13, 43, 14, 2, 76, 16, 90, 83, 50, 32, 54, 79, 38, 73, 34, 31, 19, 98, 26, 100, 14, 82, 86, 26, 65, 79, 99, 7, 58, 33, 64, 94, 71, 66, 23, 38, 13, 89, 41, 33, 7, 34, 45, 45, 6, 2, 23, 69, 96, 34, 65, 22, 20, 57, 40, 8, 90, 99, 84, 72, 61, 10, 28, 9, 25, 88, 69, 87, 3, 88, 48, 17, 37, 28, 57, 58, 63, 96, 87, 39, 41, 89, 71, 17, 43, 88, 100, 80, 88, 38, 35, 67, 17, 89, 5, 46, 8, 98, 49, 7, 49, 36, 99, 74, 73, 75, 23, 18]
[3, 41, 77, 37, 42, 83, 97, 76, 13, 24, 89, 95, 73, 1, 65, 85, 40, 47, 15, 18, 56, 10, 85, 55, 40, 30, 7, 4, 77, 36, 12, 18, 72, 55, 65, 97, 64, 73, 52, 39, 22, 83, 23, 76, 24, 90, 70, 89, 7, 9, 94, 96, 81, 57, 42, 26, 4, 77, 7, 43, 68, 29, 11, 42, 94, 45, 22, 98, 48, 30, 99, 49, 5, 44, 43, 14, 3, 74, 19, 68, 29, 66, 49, 52, 6, 73, 87, 35, 80, 56, 78, 58, 43, 19, 34, 45, 97, 95, 88, 8, 58, 18, 56, 65, 56, 76, 100, 23, 30, 80, 35, 43, 39, 81, 72, 16, 22, 40, 96, 39, 99, 49, 45, 14, 65, 31, 17, 19, 28, 34, 80, 61, 65, 44, 91, 4, 67, 50, 46, 22, 62, 97, 15, 7, 16, 54, 44, 56, 68, 67]
[72, 82, 78, 3, 93, 32, 57, 66, 72, 51, 98, 82, 21, 83, 67, 90, 38, 92, 19, 13, 59, 37, 38, 72, 65, 53, 19, 96, 80, 96, 42, 70, 53, 98, 87, 9, 92, 41, 94, 33, 62, 65, 77, 4, 93, 85, 72, 75, 77, 34, 33, 18, 87, 24, 76, 69, 40, 33, 83, 75, 76, 12, 88, 28, 18, 35, 3, 88, 22, 87, 71, 28, 31, 99, 94, 44, 96, 75, 11, 70, 60, 65, 19, 15, 53, 20, 83, 90, 13, 10, 60, 48, 37, 90, 27, 27, 98, 13, 55, 60, 64, 80, 11, 73, 75, 97, 59, 39, 3, 23, 43, 54, 83, 85, 53, 89, 76, 21, 25, 52, 59, 81, 42, 70, 36, 12, 73, 24, 70, 21, 29, 65, 55, 61, 12, 2, 83, 33, 3, 7, 68, 53, 13, 41, 37, 59, 88, 30, 29, 12]
[18, 30, 7, 95, 3, 75, 22, 63, 61, 14, 79, 96, 84, 8, 21, 9, 30, 2, 42, 70, 39, 88, 39, 24, 8, 2, 78, 74, 70, 19, 82, 33, 77, 33, 30, 40, 60, 49, 7, 39, 47, 88, 24, 62, 10, 25, 5, 43, 26, 58, 48, 34, 39, 45, 73, 54, 83, 28, 100, 46, 26, 75, 30, 32, 12, 52, 38, 91, 60, 63, 6, 53, 39, 68, 42, 43, 54, 72, 54, 87, 43, 83, 3, 20, 2, 16, 63, 6, 45, 33, 26, 29, 14, 15, 40, 35, 27, 9, 24, 14, 69, 4, 78, 19, 59, 24, 66, 39, 77, 94, 18, 33, 8, 17, 96, 55, 3, 15, 79, 53, 1, 12, 43, 15, 52, 44, 81, 59, 7, 92, 100, 75, 46, 43, 51, 84, 43, 38, 94, 24, 88, 38, 66, 25, 35, 39, 17, 68, 69, 95]
[35, 92, 20, 57, 44, 53, 22, 57, 39, 23, 93, 13, 43, 50, 67, 79, 90, 95, 40, 100, 6, 86, 27, 92, 40, 79, 9, 37, 85, 21, 91, 15, 48, 59, 38, 51, 44, 8, 55, 76, 37, 43, 63, 18, 19, 50, 56, 34, 33, 53, 97, 97, 65, 78, 94, 50, 46, 70, 2, 56, 80, 57, 1, 41, 44, 84, 50, 57, 91, 25, 88, 78, 46, 14, 56, 51, 23, 47, 84, 3, 75, 3, 81, 22, 78, 80, 34, 50, 10, 20, 30, 5, 12, 25, 31, 34, 89, 2, 11, 5, 70, 46, 74, 76, 25, 29, 54, 56, 8, 93, 64, 46, 38, 78, 68, 72, 72, 64, 89, 54, 60, 19, 92, 71, 42, 58, 4, 95, 8, 57, 21, 55, 70, 6, 42, 93, 66, 33, 95, 13, 21, 4, 5, 68, 53, 28, 10, 14, 68, 46]
[13, 82, 3, 43, 63, 53, 76, 71, 77, 28, 64, 9, 45, 38, 25, 28, 83, 14, 36, 49, 100, 62, 55, 45, 11, 88, 1, 27, 42, 12, 98, 62, 54, 41, 71, 39, 49, 26, 13, 90, 80, 52, 55, 68, 94, 81, 3, 83, 22, 44, 53, 25, 43, 31, 39, 11, 77, 2, 71, 63, 65, 76, 38, 99, 47, 54, 44, 88, 15, 2, 80, 95, 71, 10, 62, 81, 6, 40, 87, 43, 53, 18, 2, 95, 47, 86, 16, 23, 98, 97, 79, 66, 87, 6, 13, 87, 95, 67, 71, 17, 28, 12, 65, 96, 94, 100, 18, 37, 79, 77, 25, 79, 99, 50, 75, 30, 54, 55, 72, 7, 60, 93, 51, 9, 5, 20, 61, 33, 41, 13, 59, 6, 97, 93, 5, 83, 64, 71, 10, 91, 49, 72, 25, 69, 53, 78, 18, 98, 56, 21]
[1, 75, 8, 71, 52, 23, 44, 93, 61, 88, 19, 65, 41, 75, 53, 11, 8, 96, 67, 34, 52, 17, 25, 99, 31, 94, 37, 79, 28, 3, 63, 60, 52, 7, 51, 38, 86, 10, 63, 67, 89, 86, 45, 33, 66, 49, 44, 67, 88, 11, 62, 54, 4, 84, 84, 5, 69, 18, 60, 70, 64, 71, 23, 25, 34, 3, 44, 4, 53, 92, 40, 54, 5, 69, 71, 42, 3, 32, 28, 20, 58, 60, 6, 97, 57, 84, 17, 71, 58, 7, 23, 97, 11, 38, 42, 34, 83, 11, 26, 15, 34, 27, 44, 65, 14, 61, 77, 53, 67, 55, 24, 59, 72, 89, 55, 48, 24, 23, 45, 71, 71, 18, 45, 24, 98, 95, 66, 31, 68, 67, 22, 79, 88, 50, 91, 36, 70, 69, 48, 98, 82, 61, 71, 11, 66, 1, 98, 78, 24, 17]
[98, 79, 95, 83, 97, 77, 42, 59, 7, 62, 69, 96, 25, 95, 99, 60, 28, 49, 62, 27, 93, 32, 69, 30, 53, 65, 34, 58, 69, 88, 66, 22, 31, 43, 18, 23, 49, 58, 87, 95, 6, 60, 66, 11, 86, 57, 6, 42, 84, 47, 38, 86, 49, 24, 73, 51, 19, 83, 27, 91, 47, 46, 74, 48, 84, 25, 45, 60, 47, 38, 80, 97, 98, 36, 93, 85, 83, 64, 37, 14, 21, 1, 6, 45, 70, 96, 26, 100, 39, 10, 4, 68, 15, 8, 7, 97, 26, 77, 60, 71, 60, 21, 69, 6, 44, 41, 77, 72, 82, 71, 52, 9, 2, 35, 29, 80, 45, 75, 56, 60, 39, 30, 26, 43, 87, 53, 78, 30, 31, 64, 43, 65, 59, 30, 91, 79, 86, 56, 83, 37, 48, 14, 4, 20, 21, 94, 93, 26, 54, 86]
[19, 23, 38, 70, 54, 5, 1, 70, 75, 24, 21, 68, 65, 7, 2, 10, 90, 83, 8, 78, 40, 10, 11, 34, 69, 52, 92, 6, 80, 38, 14, 82, 62, 55, 28, 29, 46, 19, 70, 30, 49, 34, 80, 22, 41, 83, 63, 8, 1, 86, 83, 30, 47, 3, 77, 87, 93, 28, 13, 87, 26, 82, 15, 2, 76, 36, 87, 72, 73, 14, 18, 34, 48, 88, 74, 76, 78, 58, 39, 83, 95, 7, 31, 75, 57, 6, 53, 84, 54, 6, 33, 30, 6, 8, 3, 80, 97, 56, 3, 35, 1, 81, 64, 66, 13, 5, 21, 32, 90, 45, 63, 32, 25, 69, 30, 5, 72, 20, 91, 60, 8, 56, 74, 38, 63, 73, 26, 51, 10, 36, 7, 5, 74, 7, 92, 91, 99, 78, 98, 58, 91, 64, 94, 1, 83, 45, 99, 24, 79, 76]
[28, 12, 23, 1, 88, 48, 57, 65, 20, 13, 75, 87, 25, 40, 83, 26, 27, 25, 55, 5, 75, 90, 16, 10, 70, 27, 9, 52, 37, 37, 78, 88, 43, 30, 70, 41, 95, 32, 69, 100, 53, 56, 33, 38, 12, 100, 30, 88, 53, 87, 84, 34, 3, 4, 85, 74, 15, 29, 62, 65, 56, 79, 93, 21, 8, 58, 71, 2, 94, 60, 98, 35, 70, 20, 50, 47, 30, 100, 62, 58, 37, 8, 92, 98, 37, 99, 85, 55, 9, 66, 40, 59, 55, 44, 37, 63, 61, 39, 24, 21, 53, 45, 72, 35, 95, 31, 16, 32, 73, 77, 82, 24, 41, 26, 39, 25, 77, 82, 24, 3, 65, 18, 88, 48, 57, 46, 89, 23, 71, 98, 83, 37, 51, 73, 47, 26, 54, 47, 31, 65, 2, 20, 82, 31, 54, 20, 73, 64, 88, 59]
[12, 13, 35, 46, 28, 63, 97, 33, 39, 85, 1, 94, 74, 73, 82, 30, 13, 95, 89, 78, 72, 27, 25, 38, 67, 57, 77, 82, 88, 97, 98, 43, 41, 5, 35, 32, 21, 23, 74, 43, 3, 14, 40, 43, 13, 41, 71, 52, 11, 32, 47, 55, 69, 27, 62, 45, 40, 41, 96, 7, 61, 86, 77, 96, 62, 18, 74, 48, 38, 100, 54, 11, 28, 61, 91, 37, 100, 15, 80, 52, 81, 6, 87, 36, 72, 76, 8, 84, 31, 72, 9, 1, 27, 44, 19, 97, 73, 79, 28, 45, 68, 53, 96, 33, 90, 39, 16, 22, 1, 7, 80, 8, 8, 17, 48, 37, 31, 79, 21, 23, 62, 85, 72, 56, 55, 40, 4, 3, 98, 37, 92, 39, 26, 6, 73, 98, 54, 12, 8, 74, 33, 66, 38, 40, 84, 7, 40, 8, 26, 36]
[9, 16, 29, 65, 62, 9, 73, 14, 73, 10, 78, 21, 10, 78, 53, 92, 24, 80, 6, 96, 76, 70, 13, 1, 36, 72, 56, 89, 2, 60, 53, 64, 63, 2, 63, 90, 11, 68, 46, 91, 92, 23, 9, 67, 82, 50, 31, 67, 92, 42, 17, 37, 64, 23, 3, 20, 92, 67, 83, 40, 11, 17, 39, 84, 59, 26, 34, 32, 49, 45, 3, 40, 3, 67, 40, 3, 74, 62, 90, 77, 96, 5, 79, 73, 32, 54, 33, 65, 8, 86, 98, 63, 4, 20, 50, 32, 30, 99, 87, 59, 86, 38, 97, 96, 42, 26, 4, 45, 83, 39, 23, 72, 88, 25, 7, 4, 44, 57, 82, 15, 47, 5, 36, 42, 65, 9, 100, 32, 51, 30, 50, 71, 38, 37, 33, 42, 12, 63, 53, 64, 16, 87, 51, 45, 88, 84, 83, 88, 43, 21]
[76, 56, 47, 14, 12, 59, 86, 69, 12, 31, 100, 23, 14, 48, 50, 89, 10, 71, 88, 52, 5, 22, 61, 56, 65, 49, 63, 61, 81, 56, 81, 74, 15, 80, 44, 79, 61, 16, 71, 2, 76, 89, 71, 30, 52, 40, 28, 31, 54, 86, 47, 32, 75, 62, 47, 40, 12, 54, 49, 44, 79, 55, 5, 65, 39, 11, 99, 90, 52, 77, 34, 85, 27, 3, 99, 52, 6, 78, 21, 12, 89, 61, 52, 89, 1, 29, 90, 96, 59, 98, 52, 83, 67, 65, 89, 81, 32, 44, 90, 28, 68, 35, 23, 24, 68, 26, 14, 68, 2, 92, 28, 86, 90, 28, 64, 73, 70, 60, 27, 3, 93, 69, 69, 53, 5, 94, 19, 12, 91, 63, 43, 15, 5, 75, 80, 46, 20, 71, 79, 3, 4, 4, 95, 17, 87, 24, 6, 82, 40, 3]
[63, 45, 15, 74, 93, 74, 55, 86, 38, 38, 5, 23, 69, 93, 91, 24, 64, 95, 9, 51, 86, 42, 40, 2, 1, 31, 48, 77, 22, 32, 1, 98, 85, 99, 54, 54, 78, 81, 56, 35, 37, 79, 25, 43, 13, 18, 98, 27, 27, 24, 51, 49, 10, 50, 15, 14, 56, 82, 96, 94, 86, 70, 34, 29, 60, 52, 70, 31, 26, 9, 56, 86, 47, 65, 64, 9, 20, 58, 64, 49, 73, 10, 96, 57, 47, 65, 25, 73, 57, 86, 2, 4, 78, 39, 57, 100, 59, 71, 75, 57, 35, 10, 14, 36, 94, 99, 45, 78, 79, 100, 3, 21, 85, 77, 18, 99, 64, 91, 64, 91, 90, 54, 69, 20, 91, 7, 89, 76, 81, 88, 5, 9, 33, 77, 58, 96, 8, 3, 95, 75, 27, 33, 78, 47, 9, 50, 91, 51, 11, 52]
[1, 80, 36, 26, 40, 80, 47, 60, 55, 87, 12, 68, 50, 7, 19, 11, 11, 40, 87, 41, 29, 58, 92, 97, 27, 36, 11, 48, 81, 79, 20, 39, 65, 84, 9, 13, 38, 69, 93, 46, 13, 90, 85, 36, 90, 49, 58, 50, 20, 23, 22, 45, 98, 60, 34, 83, 16, 38, 31, 61, 80, 29, 88, 77, 95, 50, 28, 79, 92, 80, 1, 94, 5, 51, 43, 46, 94, 64, 47, 54, 81, 17, 70, 92, 5, 59, 2, 15, 28, 18, 22, 89, 4, 50, 25, 61, 73, 91, 26, 74, 87, 84, 88, 86, 57, 57, 52, 85, 68, 24, 26, 66, 75, 44, 32, 72, 2, 87, 44, 81, 70, 23, 69, 42, 19, 64, 65, 73, 37, 25, 95, 87, 56, 72, 72, 67, 71, 72, 66, 12, 100, 46, 88, 48, 35, 17, 83, 86, 45, 61]
[25, 97, 11, 25, 54, 32, 60, 28, 97, 3, 18, 100, 48, 98, 84, 63, 90, 56, 82, 7, 16, 99, 28, 74, 32, 15, 77, 48, 76, 24, 42, 61, 86, 31, 56, 6, 26, 34, 56, 19, 77, 58, 46, 79, 26, 18, 38, 59, 12, 31, 9, 62, 29, 61, 66, 3, 27, 42, 32, 43, 69, 91, 33, 7, 57, 92, 21, 68, 62, 100, 59, 78, 32, 60, 86, 20, 69, 68, 28, 98, 96, 56, 82, 11, 64, 35, 84, 28, 85, 3, 76, 62, 75, 68, 29, 13, 77, 60, 30, 11, 88, 40, 73, 21, 49, 59, 65, 44, 82, 68, 36, 58, 68, 95, 24, 4, 84, 43, 45, 57, 33, 86, 34, 76, 43, 87, 61, 65, 70, 57, 79, 78, 56, 85, 4, 85, 23, 31, 44, 54, 45, 11, 87, 10, 89, 36, 92, 40, 2, 54]
[34, 91, 77, 12, 24, 42, 14, 16, 48, 34, 76, 88, 38, 14, 40, 11, 14, 78, 30, 1, 34, 87, 70, 16, 68, 92, 89, 80, 64, 74, 42, 35, 76, 36, 9, 79, 66, 100, 85, 2, 11, 40, 13, 18, 94, 29, 86, 8, 57, 60, 41, 34, 73, 74, 61, 16, 18, 81, 55, 3, 58, 14, 62, 19, 85, 47, 69, 20, 67, 84, 14, 7, 35, 80, 71, 60, 26, 75, 48, 44, 82, 58, 7, 34, 66, 2, 73, 87, 30, 4, 5, 77, 96, 92, 97, 76, 62, 97, 11, 50, 60, 19, 43, 88, 2, 11, 51, 80, 71, 6, 7, 31, 12, 100, 68, 66, 3, 55, 98, 30, 14, 79, 49, 67, 75, 34, 43, 86, 61, 93, 38, 21, 3, 12, 26, 59, 67, 84, 96, 53, 17, 84, 82, 1, 6, 22, 33, 12, 14, 83]
[97, 61, 55, 9, 66, 44, 48, 76, 81, 56, 39, 89, 24, 3, 73, 86, 55, 15, 58, 45, 64, 18, 35, 48, 60, 58, 19, 19, 66, 40, 94, 65, 77, 38, 39, 42, 23, 58, 68, 78, 6, 21, 19, 4, 97, 46, 93, 98, 32, 7, 46, 88, 3, 55, 48, 43, 54, 47, 3, 4, 21, 6, 22, 97, 12, 56, 8, 15, 32, 40, 10, 53, 9, 90, 50, 85, 64, 15, 87, 73, 14, 3, 63, 92, 30, 46, 17, 71, 47, 62, 38, 67, 91, 69, 15, 29, 73, 81, 60, 95, 85, 37, 28, 15, 22, 69, 43, 29, 48, 2, 24, 83, 100, 22, 62, 78, 6, 6, 56, 81, 59, 24, 85, 72, 15, 11, 44, 20, 77, 79, 36, 95, 39, 28, 43, 10, 11, 58, 70, 8, 7, 70, 90, 23, 46, 22, 10, 75, 60, 76]
[36, 7, 33, 10, 66, 39, 36, 77, 41, 4, 75, 80, 22, 33, 92, 1, 14, 61, 95, 29, 92, 18, 86, 80, 12, 61, 75, 64, 14, 54, 90, 13, 7, 27, 74, 42, 70, 70, 85, 43, 57, 70, 12, 32, 89, 74, 43, 5, 29, 38, 69, 60, 21, 18, 87, 60, 74, 81, 34, 65, 67, 61, 76, 31, 30, 61, 91, 1, 76, 17, 8, 29, 29, 5, 91, 28, 45, 11, 1, 67, 90, 4, 81, 57, 24, 50, 67, 59, 29, 35, 84, 9, 29, 12, 63, 57, 17, 7, 33, 30, 28, 21, 84, 26, 42, 90, 54, 91, 37, 66, 36, 99, 27, 12, 44, 22, 99, 69, 73, 41, 95, 40, 49, 13, 76, 88, 93, 13, 62, 63, 97, 47, 47, 81, 36, 48, 95, 2, 68, 93, 19, 33, 61, 9, 69, 48, 45, 33, 32, 75]
[39, 63, 92, 1, 84, 29, 17, 35, 16, 37, 26, 86, 86, 68, 23, 82, 78, 36, 14, 44, 46, 18, 6, 9, 35, 75, 30, 73, 66, 43, 33, 12, 21, 94, 96, 43, 19, 87, 68, 18, 47, 49, 15, 91, 80, 48, 32, 2, 79, 67, 36, 34, 100, 30, 85, 88, 56, 96, 49, 48, 22, 13, 51, 42, 91, 59, 12, 34, 27, 77, 25, 69, 22, 87, 38, 7, 72, 43, 35, 4, 9, 86, 60, 97, 41, 38, 5, 38, 89, 39, 5, 25, 73, 29, 78, 74, 73, 64, 57, 6, 34, 100, 46, 12, 17, 19, 92, 52, 72, 87, 26, 81, 2, 71, 64, 21, 16, 65, 5, 92, 90, 5, 68, 23, 63, 39, 79, 11, 72, 90, 42, 62, 28, 1, 39, 66, 78, 23, 23, 40, 20, 34, 77, 27, 86, 30, 14, 25, 88, 13]
[97, 38, 35, 23, 44, 94, 20, 51, 57, 82, 13, 55, 84, 87, 74, 91, 18, 21, 1, 10, 58, 6, 45, 89, 3, 10, 66, 93, 100, 55, 51, 43, 32, 61, 47, 31, 48, 53, 27, 21, 36, 98, 2, 49, 10, 24, 43, 88, 94, 46, 50, 93, 93, 24, 17, 25, 55, 45, 88, 42, 98, 32, 23, 93, 50, 90, 10, 74, 26, 39, 36, 37, 11, 29, 51, 85, 36, 56, 21, 88, 2, 8, 47, 27, 28, 10, 26, 59, 4, 89, 6, 76, 50, 20, 85, 67, 92, 29, 15, 13, 60, 90, 54, 39, 3, 90, 75, 68, 87, 73, 90, 21, 99, 49, 77, 53, 51, 80, 57, 43, 28, 95, 55, 67, 70, 7, 38, 21, 24, 99, 86, 61, 41, 14, 92, 95, 95, 31, 49, 20, 11, 91, 75, 80, 24, 93, 3, 69, 85, 20]
[6, 49, 93, 31, 82, 14, 44, 44, 67, 3, 19, 67, 39, 99, 20, 48, 75, 36, 83, 89, 18, 42, 5, 91, 8, 6, 19, 58, 90, 68, 89, 90, 81, 76, 70, 76, 70, 33, 52, 80, 1, 45, 37, 87, 67, 38, 51, 60, 96, 74, 21, 99, 42, 27, 40, 6, 97, 8, 2, 93, 52, 47, 30, 61, 16, 43, 91, 18, 23, 43, 93, 15, 7, 69, 10, 7, 66, 79, 12, 93, 72, 14, 28, 82, 8, 62, 15, 18, 5, 79, 60, 98, 21, 58, 59, 94, 17, 9, 81, 63, 41, 31, 27, 46, 82, 31, 24, 11, 96, 2, 98, 99, 80, 75, 35, 59, 16, 64, 8, 2, 5, 85, 10, 60, 5, 82, 8, 52, 33, 76, 68, 80, 44, 57, 25, 2, 3, 56, 44, 73, 57, 58, 56, 81, 21, 8, 53, 13, 61, 91]
[66, 87, 26, 30, 2, 52, 76, 45, 85, 35, 79, 33, 34, 34, 65, 28, 5, 44, 87, 13, 99, 13, 34, 45, 52, 92, 28, 6, 19, 16, 36, 89, 49, 72, 58, 83, 58, 21, 32, 83, 75, 98, 65, 49, 31, 74, 70, 36, 95, 74, 73, 33, 96, 82, 5, 5, 16, 54, 87, 21, 35, 98, 88, 51, 40, 8, 63, 95, 82, 94, 44, 45, 15, 10, 96, 87, 78, 94, 48, 23, 45, 79, 27, 62, 25, 54, 65, 21, 25, 7, 60, 99, 19, 18, 48, 57, 99, 41, 37, 5, 76, 98, 75, 23, 59, 23, 65, 88, 47, 13, 68, 15, 28, 8, 31, 36, 79, 65, 73, 99, 30, 3, 92, 55, 72, 63, 63, 36, 51, 26, 40, 73, 88, 31, 97, 16, 57, 46, 91, 13, 35, 17, 35, 67, 79, 28, 80, 96, 89, 48]
[41, 21, 43, 3, 72, 71, 85, 53, 64, 42, 89, 47, 89, 10, 58, 80, 95, 45, 76, 82, 74, 97, 49, 26, 55, 80, 34, 48, 16, 96, 33, 54, 10, 1, 13, 59, 50, 78, 18, 33, 98, 26, 44, 93, 12, 18, 2, 37, 4, 14, 70, 94, 36, 21, 68, 13, 97, 70, 93, 44, 15, 68, 68, 61, 5, 54, 45, 27, 96, 44, 12, 93, 17, 99, 16, 25, 40, 37, 98, 30, 96, 43, 43, 82, 22, 66, 72, 46, 58, 33, 97, 27, 100, 66, 60, 83, 72, 100, 73, 73, 1, 19, 11, 39, 97, 71, 34, 63, 80, 21, 12, 90, 68, 85, 77, 75, 36, 59, 36, 12, 33, 67, 93, 19, 68, 82, 87, 32, 41, 2, 63, 89, 97, 73, 54, 43, 89, 82, 29, 9, 81, 60, 15, 68, 35, 23, 4, 4, 34, 55]
[89, 22, 61, 100, 89, 35, 82, 100, 62, 29, 63, 25, 36, 49, 49, 25, 70, 25, 86, 56, 27, 27, 76, 25, 44, 25, 87, 28, 9, 5, 64, 49, 70, 33, 54, 28, 32, 36, 40, 2, 28, 99, 91, 73, 57, 33, 100, 11, 12, 43, 58, 53, 58, 93, 37, 40, 98, 17, 61, 99, 20, 85, 27, 72, 89, 37, 16, 24, 26, 81, 46, 10, 72, 34, 82, 95, 37, 100, 24, 83, 29, 88, 66, 73, 42, 21, 56, 51, 69, 84, 42, 34, 47, 59, 83, 24, 65, 92, 84, 41, 18, 15, 67, 65, 52, 32, 83, 62, 53, 8, 38, 56, 75, 46, 73, 65, 88, 10, 23, 73, 85, 93, 84, 69, 42, 100, 51, 29, 62, 64, 29, 53, 59, 26, 12, 34, 93, 100, 36, 65, 77, 2, 65, 95, 37, 28, 36, 19, 94, 90]
[4, 60, 23, 84, 78, 78, 3, 98, 41, 17, 12, 55, 86, 71, 2, 41, 6, 95, 88, 36, 63, 37, 13, 2, 15, 2, 76, 51, 20, 76, 55, 67, 71, 17, 55, 95, 71, 59, 18, 18, 43, 24, 80, 11, 1, 84, 25, 77, 40, 26, 58, 6, 26, 42, 48, 28, 56, 26, 84, 7, 18, 43, 77, 28, 83, 69, 7, 87, 42, 17, 23, 77, 26, 59, 11, 82, 80, 28, 57, 81, 36, 5, 85, 58, 64, 46, 32, 5, 13, 97, 23, 66, 79, 96, 77, 40, 20, 4, 92, 29, 48, 87, 31, 10, 14, 86, 21, 52, 73, 61, 91, 44, 70, 16, 35, 32, 94, 58, 96, 43, 38, 85, 12, 83, 60, 26, 82, 66, 7, 3, 10, 70, 15, 16, 30, 7, 69, 33, 71, 73, 82, 60, 63, 50, 17, 50, 60, 79, 67, 43]
[89, 19, 79, 3, 83, 20, 63, 52, 70, 55, 28, 43, 81, 68, 57, 16, 11, 31, 38, 87, 76, 39, 90, 78, 92, 69, 56, 64, 50, 47, 72, 20, 88, 4, 85, 94, 10, 98, 66, 32, 60, 29, 53, 33, 16, 68, 21, 95, 15, 82, 68, 34, 74, 41, 26, 80, 43, 72, 83, 9, 94, 73, 89, 47, 46, 53, 79, 26, 54, 84, 79, 36, 53, 73, 46, 52, 65, 8, 35, 95, 62, 23, 17, 32, 21, 7, 92, 77, 72, 50, 18, 2, 48, 100, 14, 62, 28, 100, 11, 51, 64, 77, 34, 4, 4, 48, 98, 11, 55, 7, 82, 13, 10, 86, 84, 86, 92, 27, 7, 12, 45, 53, 41, 64, 100, 15, 72, 5, 55, 18, 27, 68, 76, 77, 82, 50, 25, 93, 37, 7, 25, 63, 39, 61, 28, 72, 90, 25, 80, 18]
